Commodity,Year,Attribute,Value
Beef: Per capita availability adjusted for loss,1983,"Total loss, all levels-Percent",46.58600491
Beef: Per capita availability adjusted for loss,1984,"Total loss, all levels-Percent",46.58600491
Beef: Per capita availability adjusted for loss,1985,"Total loss, all levels-Percent",46.58600491
Beef: Per capita availability adjusted for loss,1986,"Total loss, all levels-Percent",47.1981997
Beef: Per capita availability adjusted for loss,1987,"Total loss, all levels-Percent",48.72868667
Beef: Per capita availability adjusted for loss,1988,"Total loss, all levels-Percent",48.95825971
Beef: Per capita availability adjusted for loss,1989,"Total loss, all levels-Percent",48.95825971
Beef: Per capita availability adjusted for loss,1990,"Total loss, all levels-Percent",48.95825971
Beef: Per capita availability adjusted for loss,1991,"Total loss, all levels-Percent",49.2643571
Beef: Per capita availability adjusted for loss,1992,"Total loss, all levels-Percent",49.2643571
Beef: Per capita availability adjusted for loss,1993,"Total loss, all levels-Percent",49.2643571
Beef: Per capita availability adjusted for loss,1994,"Total loss, all levels-Percent",49.4174058
Beef: Per capita availability adjusted for loss,1995,"Total loss, all levels-Percent",49.11130841
Beef: Per capita availability adjusted for loss,1996,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,1997,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,1998,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,1999,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2000,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2001,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2002,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2003,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2004,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2005,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2006,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2007,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2008,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2009,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2010,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2011,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2012,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2013,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2014,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2015,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2016,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2017,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2018,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,2019,"Total loss, all levels-Percent",48.80521101
Beef: Per capita availability adjusted for loss,1970,Per capita availability adjusted for loss-Lbs/year,61.08640237
Beef: Per capita availability adjusted for loss,1971,Per capita availability adjusted for loss-Lbs/year,60.58823302
Beef: Per capita availability adjusted for loss,1972,Per capita availability adjusted for loss-Lbs/year,61.56484701
Beef: Per capita availability adjusted for loss,1973,Per capita availability adjusted for loss-Lbs/year,58.12112885
Beef: Per capita availability adjusted for loss,1974,Per capita availability adjusted for loss-Lbs/year,61.79192669
Beef: Per capita availability adjusted for loss,1975,Per capita availability adjusted for loss-Lbs/year,63.63404435
Beef: Per capita availability adjusted for loss,1976,Per capita availability adjusted for loss-Lbs/year,67.94092315
Beef: Per capita availability adjusted for loss,1977,Per capita availability adjusted for loss-Lbs/year,66.07830128
Beef: Per capita availability adjusted for loss,1978,Per capita availability adjusted for loss-Lbs/year,62.88891939
Beef: Per capita availability adjusted for loss,1979,Per capita availability adjusted for loss-Lbs/year,56.26313401
Beef: Per capita availability adjusted for loss,1980,Per capita availability adjusted for loss-Lbs/year,55.15114169
Beef: Per capita availability adjusted for loss,1981,Per capita availability adjusted for loss-Lbs/year,55.69141253
Beef: Per capita availability adjusted for loss,1982,Per capita availability adjusted for loss-Lbs/year,55.48286413
Beef: Per capita availability adjusted for loss,1983,Per capita availability adjusted for loss-Lbs/year,56.6817722
Beef: Per capita availability adjusted for loss,1984,Per capita availability adjusted for loss-Lbs/year,56.50257128
Beef: Per capita availability adjusted for loss,1985,Per capita availability adjusted for loss-Lbs/year,57.0558069
Beef: Per capita availability adjusted for loss,1986,Per capita availability adjusted for loss-Lbs/year,56.90576828
Beef: Per capita availability adjusted for loss,1987,Per capita availability adjusted for loss-Lbs/year,53.22156164
Beef: Per capita availability adjusted for loss,1988,Per capita availability adjusted for loss-Lbs/year,52.47018483
Beef: Per capita availability adjusted for loss,1989,Per capita availability adjusted for loss-Lbs/year,49.85081618
Beef: Per capita availability adjusted for loss,1990,Per capita availability adjusted for loss-Lbs/year,48.89539972
Beef: Per capita availability adjusted for loss,1991,Per capita availability adjusted for loss-Lbs/year,48.12679265
Beef: Per capita availability adjusted for loss,1992,Per capita availability adjusted for loss-Lbs/year,47.765853
Beef: Per capita availability adjusted for loss,1993,Per capita availability adjusted for loss-Lbs/year,46.67941212
Beef: Per capita availability adjusted for loss,1994,Per capita availability adjusted for loss-Lbs/year,48.1375144
Beef: Per capita availability adjusted for loss,1995,Per capita availability adjusted for loss-Lbs/year,48.62003962
Beef: Per capita availability adjusted for loss,1996,Per capita availability adjusted for loss-Lbs/year,48.98868312
Beef: Per capita availability adjusted for loss,1997,Per capita availability adjusted for loss-Lbs/year,47.92666204
Beef: Per capita availability adjusted for loss,1998,Per capita availability adjusted for loss-Lbs/year,48.64077154
Beef: Per capita availability adjusted for loss,1999,Per capita availability adjusted for loss-Lbs/year,49.22960929
Beef: Per capita availability adjusted for loss,2000,Per capita availability adjusted for loss-Lbs/year,49.39572032
Beef: Per capita availability adjusted for loss,2001,Per capita availability adjusted for loss-Lbs/year,48.30093397
Beef: Per capita availability adjusted for loss,2002,Per capita availability adjusted for loss-Lbs/year,49.36703977
Beef: Per capita availability adjusted for loss,2003,Per capita availability adjusted for loss-Lbs/year,47.40243824
Beef: Per capita availability adjusted for loss,2004,Per capita availability adjusted for loss-Lbs/year,48.2231989
Beef: Per capita availability adjusted for loss,2005,Per capita availability adjusted for loss-Lbs/year,47.80750146
Beef: Per capita availability adjusted for loss,2006,Per capita availability adjusted for loss-Lbs/year,48.03603532
Beef: Per capita availability adjusted for loss,2007,Per capita availability adjusted for loss-Lbs/year,47.53661327
Beef: Per capita availability adjusted for loss,2008,Per capita availability adjusted for loss-Lbs/year,45.44133856
Beef: Per capita availability adjusted for loss,2009,Per capita availability adjusted for loss-Lbs/year,44.44577205
Beef: Per capita availability adjusted for loss,2010,Per capita availability adjusted for loss-Lbs/year,43.36920614
Beef: Per capita availability adjusted for loss,2011,Per capita availability adjusted for loss-Lbs/year,41.64071979
Beef: Per capita availability adjusted for loss,2012,Per capita availability adjusted for loss-Lbs/year,41.73019881
Beef: Per capita availability adjusted for loss,2013,Per capita availability adjusted for loss-Lbs/year,41.0012579
Beef: Per capita availability adjusted for loss,2014,Per capita availability adjusted for loss-Lbs/year,39.44281547
Beef: Per capita availability adjusted for loss,2015,Per capita availability adjusted for loss-Lbs/year,39.34026439
Beef: Per capita availability adjusted for loss,2016,Per capita availability adjusted for loss-Lbs/year,40.49555367
Beef: Per capita availability adjusted for loss,2017,Per capita availability adjusted for loss-Lbs/year,41.54372718
Beef: Per capita availability adjusted for loss,2018,Per capita availability adjusted for loss-Lbs/year,41.70821098
Beef: Per capita availability adjusted for loss,2019,Per capita availability adjusted for loss-Lbs/year,42.24510384
Beef: Per capita availability adjusted for loss,1970,Per capita availability adjusted for loss-Oz/day,2.677760104
Beef: Per capita availability adjusted for loss,1971,Per capita availability adjusted for loss-Oz/day,2.655922543
Beef: Per capita availability adjusted for loss,1972,Per capita availability adjusted for loss-Oz/day,2.69873302
Beef: Per capita availability adjusted for loss,1973,Per capita availability adjusted for loss-Oz/day,2.547775511
Beef: Per capita availability adjusted for loss,1974,Per capita availability adjusted for loss-Oz/day,2.708687197
Beef: Per capita availability adjusted for loss,1975,Per capita availability adjusted for loss-Oz/day,2.789437561
Beef: Per capita availability adjusted for loss,1976,Per capita availability adjusted for loss-Oz/day,2.978232248
Beef: Per capita availability adjusted for loss,1977,Per capita availability adjusted for loss-Oz/day,2.89658307
Beef: Per capita availability adjusted for loss,1978,Per capita availability adjusted for loss-Oz/day,2.756774548
Beef: Per capita availability adjusted for loss,1979,Per capita availability adjusted for loss-Oz/day,2.466329162
Beef: Per capita availability adjusted for loss,1980,Per capita availability adjusted for loss-Oz/day,2.417584293
Beef: Per capita availability adjusted for loss,1981,Per capita availability adjusted for loss-Oz/day,2.441267399
Beef: Per capita availability adjusted for loss,1982,Per capita availability adjusted for loss-Oz/day,2.432125551
Beef: Per capita availability adjusted for loss,1983,Per capita availability adjusted for loss-Oz/day,2.484680425
Beef: Per capita availability adjusted for loss,1984,Per capita availability adjusted for loss-Oz/day,2.476825042
Beef: Per capita availability adjusted for loss,1985,Per capita availability adjusted for loss-Oz/day,2.501076467
Beef: Per capita availability adjusted for loss,1986,Per capita availability adjusted for loss-Oz/day,2.494499431
Beef: Per capita availability adjusted for loss,1987,Per capita availability adjusted for loss-Oz/day,2.332999962
Beef: Per capita availability adjusted for loss,1988,Per capita availability adjusted for loss-Oz/day,2.300062897
Beef: Per capita availability adjusted for loss,1989,Per capita availability adjusted for loss-Oz/day,2.185241257
Beef: Per capita availability adjusted for loss,1990,Per capita availability adjusted for loss-Oz/day,2.143359988
Beef: Per capita availability adjusted for loss,1991,Per capita availability adjusted for loss-Oz/day,2.109667623
